"","CombKey","RCitem","FlightComb","VCarrier","TotalFare","CombValid.x","FP1_item","FP2_item","CombCode","FP1_EFT","FP1_MCX","FP2_EFT","FP2_MCX","CombValid.y"
"1",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S1","S1S1","1810","KL","1430","KL",1
"2",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S4","S1S4","1810","KL","1810","KL",4
"3",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S22","S1S22","1810","KL","1840","KL",127
"4",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S19","S1S19","1810","KL","1755","AF",113
"5",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S2","S1S2","1810","KL","2020","KL",127
"6",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S1","S5","S1S5","1810","KL","2625","KL",8
"7",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S12","S1","S12S1","1825","CX","1430","KL",85
"8",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S12","S18","S12S18","1825","CX","1625","CX",85
"9",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S12","S9","S12S9","1825","CX","1430","CX",72
"10",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S13","S1","S13S1","2325","CX","1430","KL",104
"11",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S13","S18","S13S18","2325","CX","1625","CX",104
"12",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S13","S9","S13S9","2325","CX","1430","CX",86
"13",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S15","S1","S15S1","2020","KL","1430","KL",106
"14",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S15","S4","S15S4","2020","KL","1810","KL",110
"15",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S15","S22","S15S22","2020","KL","1840","KL",137
"16",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S15","S2","S15S2","2020","KL","2020","KL",137
"17",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S15","S19","S15S19","2020","KL","1755","AF",116
"18",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S17","S6","S17S6","2105","TK","1720","TK",112
"19",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S18","S2","S18S2","2720","CZ","2020","KL",114
"20",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S18","S20","S18S20","2720","CZ","2130","CZ",114
"21",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S19","S21","S19S21","1955","EK","1855","EK",115
"22",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S19","S2","S19S2","1955","EK","2020","KL",115
"23",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S2","S4","S2S4","2845","KL","1810","KL",9
"24",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S2","S5","S2S5","2845","KL","2625","KL",10
"25",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S2","S1","S2S1","2845","KL","1430","KL",5
"26",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S20","S4","S20S4","2025","AF","1810","KL",124
"27",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S20","S1","S20S1","2025","AF","1430","KL",118
"28",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S20","S22","S20S22","2025","AF","1840","KL",160
"29",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S20","S23","S20S23","2025","AF","2325","AF",128
"30",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S20","S19","S20S19","2025","AF","1755","AF",139
"31",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S23","S28","S23S28","1606","CI","1649","CI",148
"32",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S23","S20","S23S20","1606","CI","2130","CZ",142
"33",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S23","S26","S23S26","1606","CI","1548","CI",146
"34",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S23","S24","S23S24","1606","CI","1545","CI",129
"35",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S24","S28","S24S28","1806","CI","1649","CI",151
"36",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S24","S24","S24S24","1806","CI","1545","CI",131
"37",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S24","S20","S24S20","1806","CI","2130","CZ",143
"38",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S24","S26","S24S26","1806","CI","1548","CI",149
"39",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S25","S24","S25S24","1620","CI","1545","CI",133
"40",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S25","S20","S25S20","1620","CI","2130","CZ",144
"41",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S25","S28","S25S28","1620","CI","1649","CI",154
"42",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S25","S26","S25S26","1620","CI","1548","CI",152
"43",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S26","S28","S26S28","1735","CI","1649","CI",157
"44",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S26","S20","S26S20","1735","CI","2130","CZ",145
"45",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S26","S26","S26S26","1735","CI","1548","CI",155
"46",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S26","S24","S26S24","1735","CI","1545","CI",135
"47",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S27","S29","S27S29","2205","SQ","2045","SQ",158
"48",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S27","S2","S27S2","2205","SQ","2020","KL",158
"49",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S28","S33","S28S33","2220","CA","2055","CA",165
"50",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S28","S34","S28S34","2220","CA","2045","CA",166
"51",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S28","S30","S28S30","2220","CA","2330","CA",159
"52",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S28","S31","S28S31","2220","CA","2145","CA",163
"53",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S28","S32","S28S32","2220","CA","1805","CA",164
"54",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S29","S24","S29S24","2020","CI","1545","CI",167
"55",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S29","S20","S29S20","2020","CI","2130","CZ",193
"56",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S3","S6","S3S6","1750","TK","1720","TK",11
"57",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S30","S34","S30S34","2320","CA","2045","CA",184
"58",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S30","S33","S30S33","2320","CA","2055","CA",178
"59",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S30","S32","S30S32","2320","CA","1805","CA",173
"60",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S30","S31","S30S31","2320","CA","2145","CA",169
"61",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S34","S34","S34S34","1945","CA","2045","CA",190
"62",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S34","S31","S34S31","1945","CA","2145","CA",177
"63",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S34","S32","S34S32","1945","CA","1805","CA",182
"64",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S34","S33","S34S33","1945","CA","2055","CA",183
"65",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S35","S33","S35S33","1940","CA","2055","CA",194
"66",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S35","S32","S35S32","1940","CA","1805","CA",191
"67",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S35","S31","S35S31","1940","CA","2145","CA",188
"68",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S35","S34","S35S34","1940","CA","2045","CA",197
"69",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S36","S34","S36S34","1940","CA","2045","CA",198
"70",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S36","S33","S36S33","1940","CA","2055","CA",195
"71",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S36","S31","S36S31","1940","CA","2145","CA",189
"72",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S36","S32","S36S32","1940","CA","1805","CA",192
"73",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S37","S2","S37S2","2205","SQ","2020","KL",196
"74",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S37","S29","S37S29","2205","SQ","2045","SQ",196
"75",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S38","S35","S38S35","2610","BR","1750","BR",199
"76",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S38","S3","S38S3","2610","BR","2425","KL",199
"77",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S39","S36","S39S36","2745","LH","2100","LH",200
"78",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S39","S3","S39S3","2745","LH","2425","KL",200
"79",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S4","S6","S4S6","2235","TK","1720","TK",14
"80",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S5","S6","S5S6","2630","TK","1720","TK",15
"81",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S6","S1","S6S1","1600","CX","1430","KL",70
"82",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S6","S18","S6S18","1600","CX","1625","CX",70
"83",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S6","S9","S6S9","1600","CX","1430","CX",16
"84",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S8","S1","S8S1","1710","CX","1430","KL",81
"85",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S8","S18","S8S18","1710","CX","1625","CX",81
"86",1,"1","S1S1, S1S2, S1S3","VKL","35729",1,"S8","S9","S8S9","1710","CX","1430","CX",34
"87",1,"2","S1S4","VKL","35729",2,"S1","S1","S1S1","1810","KL","1430","KL",1
"88",1,"2","S1S4","VKL","35729",2,"S1","S4","S1S4","1810","KL","1810","KL",4
"89",1,"2","S1S4","VKL","35729",2,"S1","S22","S1S22","1810","KL","1840","KL",127
"90",1,"2","S1S4","VKL","35729",2,"S1","S19","S1S19","1810","KL","1755","AF",113
"91",1,"2","S1S4","VKL","35729",2,"S1","S2","S1S2","1810","KL","2020","KL",127
"92",1,"2","S1S4","VKL","35729",2,"S1","S5","S1S5","1810","KL","2625","KL",8
"93",1,"2","S1S4","VKL","35729",2,"S12","S1","S12S1","1825","CX","1430","KL",85
"94",1,"2","S1S4","VKL","35729",2,"S12","S18","S12S18","1825","CX","1625","CX",85
"95",1,"2","S1S4","VKL","35729",2,"S12","S9","S12S9","1825","CX","1430","CX",72
"96",1,"2","S1S4","VKL","35729",2,"S13","S1","S13S1","2325","CX","1430","KL",104
"97",1,"2","S1S4","VKL","35729",2,"S13","S18","S13S18","2325","CX","1625","CX",104
"98",1,"2","S1S4","VKL","35729",2,"S13","S9","S13S9","2325","CX","1430","CX",86
"99",1,"2","S1S4","VKL","35729",2,"S15","S1","S15S1","2020","KL","1430","KL",106
"100",1,"2","S1S4","VKL","35729",2,"S15","S4","S15S4","2020","KL","1810","KL",110
"101",1,"2","S1S4","VKL","35729",2,"S15","S22","S15S22","2020","KL","1840","KL",137
"102",1,"2","S1S4","VKL","35729",2,"S15","S2","S15S2","2020","KL","2020","KL",137
"103",1,"2","S1S4","VKL","35729",2,"S15","S19","S15S19","2020","KL","1755","AF",116
"104",1,"2","S1S4","VKL","35729",2,"S17","S6","S17S6","2105","TK","1720","TK",112
"105",1,"2","S1S4","VKL","35729",2,"S18","S2","S18S2","2720","CZ","2020","KL",114
"106",1,"2","S1S4","VKL","35729",2,"S18","S20","S18S20","2720","CZ","2130","CZ",114
"107",1,"2","S1S4","VKL","35729",2,"S19","S21","S19S21","1955","EK","1855","EK",115
"108",1,"2","S1S4","VKL","35729",2,"S19","S2","S19S2","1955","EK","2020","KL",115
"109",1,"2","S1S4","VKL","35729",2,"S2","S4","S2S4","2845","KL","1810","KL",9
"110",1,"2","S1S4","VKL","35729",2,"S2","S5","S2S5","2845","KL","2625","KL",10
"111",1,"2","S1S4","VKL","35729",2,"S2","S1","S2S1","2845","KL","1430","KL",5
"112",1,"2","S1S4","VKL","35729",2,"S20","S4","S20S4","2025","AF","1810","KL",124
"113",1,"2","S1S4","VKL","35729",2,"S20","S1","S20S1","2025","AF","1430","KL",118
"114",1,"2","S1S4","VKL","35729",2,"S20","S22","S20S22","2025","AF","1840","KL",160
"115",1,"2","S1S4","VKL","35729",2,"S20","S23","S20S23","2025","AF","2325","AF",128
"116",1,"2","S1S4","VKL","35729",2,"S20","S19","S20S19","2025","AF","1755","AF",139
"117",1,"2","S1S4","VKL","35729",2,"S23","S28","S23S28","1606","CI","1649","CI",148
"118",1,"2","S1S4","VKL","35729",2,"S23","S20","S23S20","1606","CI","2130","CZ",142
"119",1,"2","S1S4","VKL","35729",2,"S23","S26","S23S26","1606","CI","1548","CI",146
"120",1,"2","S1S4","VKL","35729",2,"S23","S24","S23S24","1606","CI","1545","CI",129
"121",1,"2","S1S4","VKL","35729",2,"S24","S28","S24S28","1806","CI","1649","CI",151
"122",1,"2","S1S4","VKL","35729",2,"S24","S24","S24S24","1806","CI","1545","CI",131
"123",1,"2","S1S4","VKL","35729",2,"S24","S20","S24S20","1806","CI","2130","CZ",143
"124",1,"2","S1S4","VKL","35729",2,"S24","S26","S24S26","1806","CI","1548","CI",149
"125",1,"2","S1S4","VKL","35729",2,"S25","S24","S25S24","1620","CI","1545","CI",133
"126",1,"2","S1S4","VKL","35729",2,"S25","S20","S25S20","1620","CI","2130","CZ",144
"127",1,"2","S1S4","VKL","35729",2,"S25","S28","S25S28","1620","CI","1649","CI",154
"128",1,"2","S1S4","VKL","35729",2,"S25","S26","S25S26","1620","CI","1548","CI",152
"129",1,"2","S1S4","VKL","35729",2,"S26","S28","S26S28","1735","CI","1649","CI",157
"130",1,"2","S1S4","VKL","35729",2,"S26","S20","S26S20","1735","CI","2130","CZ",145
"131",1,"2","S1S4","VKL","35729",2,"S26","S26","S26S26","1735","CI","1548","CI",155
"132",1,"2","S1S4","VKL","35729",2,"S26","S24","S26S24","1735","CI","1545","CI",135
"133",1,"2","S1S4","VKL","35729",2,"S27","S29","S27S29","2205","SQ","2045","SQ",158
"134",1,"2","S1S4","VKL","35729",2,"S27","S2","S27S2","2205","SQ","2020","KL",158
"135",1,"2","S1S4","VKL","35729",2,"S28","S33","S28S33","2220","CA","2055","CA",165
"136",1,"2","S1S4","VKL","35729",2,"S28","S34","S28S34","2220","CA","2045","CA",166
"137",1,"2","S1S4","VKL","35729",2,"S28","S30","S28S30","2220","CA","2330","CA",159
"138",1,"2","S1S4","VKL","35729",2,"S28","S31","S28S31","2220","CA","2145","CA",163
"139",1,"2","S1S4","VKL","35729",2,"S28","S32","S28S32","2220","CA","1805","CA",164
"140",1,"2","S1S4","VKL","35729",2,"S29","S24","S29S24","2020","CI","1545","CI",167
"141",1,"2","S1S4","VKL","35729",2,"S29","S20","S29S20","2020","CI","2130","CZ",193
"142",1,"2","S1S4","VKL","35729",2,"S3","S6","S3S6","1750","TK","1720","TK",11
"143",1,"2","S1S4","VKL","35729",2,"S30","S34","S30S34","2320","CA","2045","CA",184
"144",1,"2","S1S4","VKL","35729",2,"S30","S33","S30S33","2320","CA","2055","CA",178
"145",1,"2","S1S4","VKL","35729",2,"S30","S32","S30S32","2320","CA","1805","CA",173
"146",1,"2","S1S4","VKL","35729",2,"S30","S31","S30S31","2320","CA","2145","CA",169
"147",1,"2","S1S4","VKL","35729",2,"S34","S34","S34S34","1945","CA","2045","CA",190
"148",1,"2","S1S4","VKL","35729",2,"S34","S31","S34S31","1945","CA","2145","CA",177
"149",1,"2","S1S4","VKL","35729",2,"S34","S32","S34S32","1945","CA","1805","CA",182
"150",1,"2","S1S4","VKL","35729",2,"S34","S33","S34S33","1945","CA","2055","CA",183
"151",1,"2","S1S4","VKL","35729",2,"S35","S33","S35S33","1940","CA","2055","CA",194
"152",1,"2","S1S4","VKL","35729",2,"S35","S32","S35S32","1940","CA","1805","CA",191
"153",1,"2","S1S4","VKL","35729",2,"S35","S31","S35S31","1940","CA","2145","CA",188
"154",1,"2","S1S4","VKL","35729",2,"S35","S34","S35S34","1940","CA","2045","CA",197
"155",1,"2","S1S4","VKL","35729",2,"S36","S34","S36S34","1940","CA","2045","CA",198
"156",1,"2","S1S4","VKL","35729",2,"S36","S33","S36S33","1940","CA","2055","CA",195
"157",1,"2","S1S4","VKL","35729",2,"S36","S31","S36S31","1940","CA","2145","CA",189
"158",1,"2","S1S4","VKL","35729",2,"S36","S32","S36S32","1940","CA","1805","CA",192
"159",1,"2","S1S4","VKL","35729",2,"S37","S2","S37S2","2205","SQ","2020","KL",196
"160",1,"2","S1S4","VKL","35729",2,"S37","S29","S37S29","2205","SQ","2045","SQ",196
"161",1,"2","S1S4","VKL","35729",2,"S38","S35","S38S35","2610","BR","1750","BR",199
"162",1,"2","S1S4","VKL","35729",2,"S38","S3","S38S3","2610","BR","2425","KL",199
"163",1,"2","S1S4","VKL","35729",2,"S39","S36","S39S36","2745","LH","2100","LH",200
"164",1,"2","S1S4","VKL","35729",2,"S39","S3","S39S3","2745","LH","2425","KL",200
"165",1,"2","S1S4","VKL","35729",2,"S4","S6","S4S6","2235","TK","1720","TK",14
"166",1,"2","S1S4","VKL","35729",2,"S5","S6","S5S6","2630","TK","1720","TK",15
"167",1,"2","S1S4","VKL","35729",2,"S6","S1","S6S1","1600","CX","1430","KL",70
"168",1,"2","S1S4","VKL","35729",2,"S6","S18","S6S18","1600","CX","1625","CX",70
"169",1,"2","S1S4","VKL","35729",2,"S6","S9","S6S9","1600","CX","1430","CX",16
"170",1,"2","S1S4","VKL","35729",2,"S8","S1","S8S1","1710","CX","1430","KL",81
"171",1,"2","S1S4","VKL","35729",2,"S8","S18","S8S18","1710","CX","1625","CX",81
"172",1,"2","S1S4","VKL","35729",2,"S8","S9","S8S9","1710","CX","1430","CX",34
"173",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S1","S1S1","1810","KL","1430","KL",1
"174",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S4","S1S4","1810","KL","1810","KL",4
"175",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S22","S1S22","1810","KL","1840","KL",127
"176",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S19","S1S19","1810","KL","1755","AF",113
"177",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S2","S1S2","1810","KL","2020","KL",127
"178",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S1","S5","S1S5","1810","KL","2625","KL",8
"179",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S12","S1","S12S1","1825","CX","1430","KL",85
"180",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S12","S18","S12S18","1825","CX","1625","CX",85
"181",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S12","S9","S12S9","1825","CX","1430","CX",72
"182",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S13","S1","S13S1","2325","CX","1430","KL",104
"183",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S13","S18","S13S18","2325","CX","1625","CX",104
"184",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S13","S9","S13S9","2325","CX","1430","CX",86
"185",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S15","S1","S15S1","2020","KL","1430","KL",106
"186",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S15","S4","S15S4","2020","KL","1810","KL",110
"187",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S15","S22","S15S22","2020","KL","1840","KL",137
"188",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S15","S2","S15S2","2020","KL","2020","KL",137
"189",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S15","S19","S15S19","2020","KL","1755","AF",116
"190",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S17","S6","S17S6","2105","TK","1720","TK",112
"191",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S18","S2","S18S2","2720","CZ","2020","KL",114
"192",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S18","S20","S18S20","2720","CZ","2130","CZ",114
"193",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S19","S21","S19S21","1955","EK","1855","EK",115
"194",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S19","S2","S19S2","1955","EK","2020","KL",115
"195",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S2","S4","S2S4","2845","KL","1810","KL",9
"196",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S2","S5","S2S5","2845","KL","2625","KL",10
"197",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S2","S1","S2S1","2845","KL","1430","KL",5
"198",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S20","S4","S20S4","2025","AF","1810","KL",124
"199",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S20","S1","S20S1","2025","AF","1430","KL",118
"200",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S20","S22","S20S22","2025","AF","1840","KL",160
"201",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S20","S23","S20S23","2025","AF","2325","AF",128
"202",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S20","S19","S20S19","2025","AF","1755","AF",139
"203",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S23","S28","S23S28","1606","CI","1649","CI",148
"204",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S23","S20","S23S20","1606","CI","2130","CZ",142
"205",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S23","S26","S23S26","1606","CI","1548","CI",146
"206",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S23","S24","S23S24","1606","CI","1545","CI",129
"207",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S24","S28","S24S28","1806","CI","1649","CI",151
"208",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S24","S24","S24S24","1806","CI","1545","CI",131
"209",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S24","S20","S24S20","1806","CI","2130","CZ",143
"210",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S24","S26","S24S26","1806","CI","1548","CI",149
"211",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S25","S24","S25S24","1620","CI","1545","CI",133
"212",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S25","S20","S25S20","1620","CI","2130","CZ",144
"213",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S25","S28","S25S28","1620","CI","1649","CI",154
"214",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S25","S26","S25S26","1620","CI","1548","CI",152
"215",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S26","S28","S26S28","1735","CI","1649","CI",157
"216",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S26","S20","S26S20","1735","CI","2130","CZ",145
"217",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S26","S26","S26S26","1735","CI","1548","CI",155
"218",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S26","S24","S26S24","1735","CI","1545","CI",135
"219",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S27","S29","S27S29","2205","SQ","2045","SQ",158
"220",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S27","S2","S27S2","2205","SQ","2020","KL",158
"221",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S28","S33","S28S33","2220","CA","2055","CA",165
"222",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S28","S34","S28S34","2220","CA","2045","CA",166
"223",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S28","S30","S28S30","2220","CA","2330","CA",159
"224",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S28","S31","S28S31","2220","CA","2145","CA",163
"225",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S28","S32","S28S32","2220","CA","1805","CA",164
"226",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S29","S24","S29S24","2020","CI","1545","CI",167
"227",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S29","S20","S29S20","2020","CI","2130","CZ",193
"228",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S3","S6","S3S6","1750","TK","1720","TK",11
"229",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S30","S34","S30S34","2320","CA","2045","CA",184
"230",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S30","S33","S30S33","2320","CA","2055","CA",178
"231",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S30","S32","S30S32","2320","CA","1805","CA",173
"232",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S30","S31","S30S31","2320","CA","2145","CA",169
"233",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S34","S34","S34S34","1945","CA","2045","CA",190
"234",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S34","S31","S34S31","1945","CA","2145","CA",177
"235",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S34","S32","S34S32","1945","CA","1805","CA",182
"236",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S34","S33","S34S33","1945","CA","2055","CA",183
"237",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S35","S33","S35S33","1940","CA","2055","CA",194
"238",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S35","S32","S35S32","1940","CA","1805","CA",191
"239",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S35","S31","S35S31","1940","CA","2145","CA",188
"240",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S35","S34","S35S34","1940","CA","2045","CA",197
"241",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S36","S34","S36S34","1940","CA","2045","CA",198
"242",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S36","S33","S36S33","1940","CA","2055","CA",195
"243",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S36","S31","S36S31","1940","CA","2145","CA",189
"244",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S36","S32","S36S32","1940","CA","1805","CA",192
"245",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S37","S2","S37S2","2205","SQ","2020","KL",196
"246",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S37","S29","S37S29","2205","SQ","2045","SQ",196
"247",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S38","S35","S38S35","2610","BR","1750","BR",199
"248",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S38","S3","S38S3","2610","BR","2425","KL",199
"249",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S39","S36","S39S36","2745","LH","2100","LH",200
"250",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S39","S3","S39S3","2745","LH","2425","KL",200
"251",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S4","S6","S4S6","2235","TK","1720","TK",14
"252",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S5","S6","S5S6","2630","TK","1720","TK",15
"253",1,"3","S2S1, S2S2, S2S3","VKL","35729",25,"S6","S1","S6S1","1600","CX","1430","KL",70
